CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,TotalCharges,MonthlyCharges,tenure,customerID,Churn,PaymentMethod,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,SeniorCitizen
4951-UKAAQ,1,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.95,355.2,Yes,1,72,5948,Network reliability,355.2,88.95,4,4951-UKAAQ,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No
2108-YKQTY,1,United States,California,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,Female,No,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,151.3,Yes,1,90,4930,Don't know,151.3,50.7,4,2108-YKQTY,Yes,Credit card (automatic),DSL,Yes,No,No,Yes,No,No,No,No,No,No
4918-QLLIW,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.4,188.7,Yes,1,65,2755,Don't know,188.7,53.4,3,4918-QLLIW,Yes,Credit card (automatic),DSL,Yes,No,No,No,No,No,Yes,No,No,No
7056-IMHCC,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,Male,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Yes,1,94,5884,Price too high,5549.4,101.9,53,7056-IMHCC,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
1625-JAIIY,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,Female,No,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83,5685.8,Yes,1,86,4714,Product dissatisfaction,5685.8,83,68,1625-JAIIY,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,Yes,No
2947-DOMLJ,1,United States,California,Buena Park,90621,"33.874224, -117.993368",33.874224,-117.993368,Male,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.6,50.6,Yes,1,82,3677,Service dissatisfaction,50.6,50.6,1,2947-DOMLJ,Yes,Mailed check,DSL,Yes,No,Yes,No,No,No,No,No,No,No
4112-LUEIZ,1,United States,California,La Palma,90623,"33.850504, -118.039892",33.850504,-118.039892,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,863.1,Yes,1,84,4206,Lack of self-service on Website,863.1,89.5,10,4112-LUEIZ,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,No
4510-HIMLV,1,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,1,90,4154,Network reliability,69.8,69.8,1,4510-HIMLV,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,No,Yes,No
8749-JMNKX,1,United States,California,Montebello,90640,"34.015217, -118.109962",34.015217,-118.109962,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,Yes,1,83,4788,Limited range of services,4750.95,93.8,51,8749-JMNKX,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes
2430-USGXP,1,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,2391.8,Yes,1,66,4766,Lack of affordable download/upload speed,2391.8,101.05,24,2430-USGXP,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
5955-ERIHD,1,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,Yes,1,72,2206,Long distance charges,1687.95,94.7,18,5955-ERIHD,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
0917-EZOLA,1,United States,California,Lakewood,90713,"33.847755, -118.112532",33.847755,-118.112532,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.15,7689.95,Yes,1,74,5925,Extra data charges,7689.95,104.15,72,0917-EZOLA,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
5949-EBSQK,1,United States,California,Sunset Beach,90742,"33.719221, -118.073596",33.719221,-118.073596,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,Yes,1,83,2131,Price too high,229.55,61.45,4,5949-EBSQK,Yes,Credit card (automatic),DSL,Yes,No,No,No,No,Yes,No,Yes,No,No
7274-RTAPZ,1,United States,California,Long Beach,90804,"33.783047, -118.1486",33.783047,-118.1486,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,Yes,1,89,3898,Product dissatisfaction,90.55,90.55,1,7274-RTAPZ,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,No
0311-UNPFF,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239,Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Yes,1,82,4910,Service dissatisfaction,2274.35,88.8,26,0311-UNPFF,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,No
3834-XUIFC,1,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,Yes,1,86,3905,Lack of self-service on Website,602.55,85.2,7,3834-XUIFC,Yes,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,Yes,No
8414-MYSHR,1,United States,California,Arcadia,91007,"34.128284, -118.047732",34.128284,-118.047732,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,Yes,1,78,2834,Network reliability,449.75,91.4,5,8414-MYSHR,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes
7599-FKVXZ,1,United States,California,South Pasadena,91030,"34.110444, -118.156957",34.110444,-118.156957,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,Yes,1,93,2265,Don't know,4512.7,106.15,42,7599-FKVXZ,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
8229-TNIQA,1,United States,California,Pasadena,91105,"34.13946, -118.166649",34.13946,-118.166649,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,196.95,Yes,1,99,3443,Don't know,196.95,45.3,4,8229-TNIQA,Yes,Mailed check,DSL,Yes,No,No,No,No,No,No,No,Yes,No
6221-AVQYL,1,United States,California,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,Yes,1,78,2919,Price too high,131.05,73.25,2,6221-AVQYL,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,No
7743-EXURX,1,United States,California,Glendale,91208,"34.195386, -118.238508",34.195386,-118.238508,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,Yes,1,77,3758,Product dissatisfaction,415.05,51.05,8,7743-EXURX,Yes,Electronic check,DSL,Yes,No,No,No,Yes,No,No,No,Yes,No
5569-KGJHX,1,United States,California,Canoga Park,91303,"34.19829, -118.602203",34.19829,-118.602203,Female,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,Yes,1,95,2445,Service dissatisfaction,754.65,85.35,9,5569-KGJHX,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,No,No,Yes,No,Yes,No
4988-IQIGL,1,United States,California,Canoga Park,91304,"34.224377, -118.632656",34.224377,-118.632656,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,1,92,4403,Lack of self-service on Website,75.35,75.35,1,4988-IQIGL,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,Yes
7730-IUTDZ,1,United States,California,Chatsworth,91311,"34.294142, -118.603883",34.294142,-118.603883,Male,No,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,Yes,1,68,4673,Network reliability,3198.6,75.2,43,7730-IUTDZ,Yes,Electronic check,Fiber optic,Yes,No,Yes,No,No,No,No,No,Yes,No
0426-TIRNE,1,United States,California,Encino,91316,"34.150354, -118.518292",34.150354,-118.518292,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,1,97,5527,Limited range of services,20.9,20.9,1,0426-TIRNE,Yes,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7587-RZNME,1,United States,California,Valencia,91355,"34.43987, -118.644609",34.43987,-118.644609,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,Yes,1,91,4849,Lack of affordable download/upload speed,123.65,43.3,3,7587-RZNME,Yes,Electronic check,DSL,Yes,No,No,No,No,No,No,No,Yes,No
0748-RDGGM,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,Male,No,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,Yes,1,82,6136,Long distance charges,7534.65,109.5,70,0748-RDGGM,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
4706-AXVKM,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583,Female,Yes,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,Yes,1,67,5118,Extra data charges,906.85,84.8,11,4706-AXVKM,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes
5889-JTMUL,1,United States,California,Castaic,91384,"34.506627, -118.699048",34.506627,-118.699048,Female,Yes,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,Yes,1,92,5863,Price too high,4888.7,95.05,50,5889-JTMUL,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
9026-RNUJS,1,United States,California,Van Nuys,91401,"34.178483, -118.431791",34.178483,-118.431791,Male,Yes,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,Yes,1,81,4618,Product dissatisfaction,237.25,50.35,5,9026-RNUJS,Yes,Electronic check,DSL,Yes,No,No,No,Yes,No,No,No,No,Yes
3746-EUBYR,1,United States,California,Panorama City,91402,"34.223768, -118.445461",34.223768,-118.445461,Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,Yes,1,75,5861,Service dissatisfaction,74.6,74.6,1,3746-EUBYR,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,No
2332-EFBJY,1,United States,California,Sherman Oaks,91403,"34.147149, -118.463365",34.147149,-118.463365,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.7,342.4,Yes,1,82,3438,Lack of self-service on Website,342.4,19.7,16,2332-EFBJY,Yes,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
9474-PHLYD,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,Female,No,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,Yes,1,68,5129,Network reliability,892.65,59.45,15,9474-PHLYD,Yes,Electronic check,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes,No
2165-VOEGB,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942,Female,No,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,Yes,1,99,3322,Don't know,4822.85,105.2,46,2165-VOEGB,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
2219-MVUSO,1,United States,California,North Hollywood,91601,"34.1692, -118.372498",34.1692,-118.372498,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,438.4,Yes,1,100,3721,Don't know,438.4,45.15,8,2219-MVUSO,Yes,Mailed check,DSL,Yes,No,No,No,No,No,No,No,Yes,No
8914-RBTSB,1,United States,California,Valley Village,91607,"34.165783, -118.399795",34.165783,-118.399795,Male,No,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,Yes,1,79,4115,Don't know,3019.5,93.8,31,8914-RBTSB,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No
0963-ZBDRN,1,United States,California,Claremont,91711,"34.127621, -117.717863",34.127621,-117.717863,Male,No,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,Yes,1,93,3606,Attitude of support person,3183.4,96.2,32,0963-ZBDRN,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No
7594-RQHXR,1,United States,California,Covina,91722,"34.097345, -117.906736",34.097345,-117.906736,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,Yes,1,94,3108,Deceased,79.6,79.6,1,7594-RQHXR,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,No
6331-EWIEB,1,United States,California,El Monte,91731,"34.079934, -118.046695",34.079934,-118.046695,Male,No,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,1734.5,Yes,1,92,2414,Moved,1734.5,85.25,20,6331-EWIEB,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,Yes,No
5998-VVEJY,1,United States,California,Glendora,91741,"34.14649, -117.849815",34.14649,-117.849815,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,2088.8,Yes,1,72,2729,Moved,2088.8,80.5,26,5998-VVEJY,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,Yes,No,No,Yes,No
1624-NALOJ,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,Male,Yes,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,502.6,Yes,1,88,2960,Moved,502.6,89.8,5,1624-NALOJ,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes
4317-VTEOA,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,Yes,1,93,5355,Competitor had better devices,50.75,50.75,1,4317-VTEOA,Yes,Electronic check,DSL,Yes,No,No,Yes,No,No,No,No,Yes,No
1670-SVOWZ,1,United States,California,Mira Loma,91752,"33.999992, -117.535395",33.999992,-117.535395,Female,No,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,Yes,1,98,2504,Competitor offered higher download speeds,1208.35,89.65,14,1670-SVOWZ,Yes,Credit card (automatic),Fiber optic,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
7541-YLXCL,1,United States,California,Pomona,91767,"34.083086, -117.737997",34.083086,-117.737997,Male,No,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,2498.4,Yes,1,71,5220,Don't know,2498.4,65.4,36,7541-YLXCL,Yes,Mailed check,DSL,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
0260-ZDLGK,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Female,No,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Yes,1,65,3585,Competitor made better offer,651.4,72.9,9,0260-ZDLGK,Yes,Mailed check,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No
8722-NGNBH,1,United States,California,Walnut,91789,"34.018354, -117.85492",34.018354,-117.85492,Male,No,No,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40,223.45,Yes,1,80,3125,Competitor had better devices,223.45,40,5,8722-NGNBH,Yes,Mailed check,DSL,No,No phone service,Yes,No,Yes,Yes,No,No,No,No
6210-KBBPI,1,United States,California,West Covina,91790,"34.066964, -117.937007",34.066964,-117.937007,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,919.4,Yes,1,93,2313,Competitor had better devices,919.4,99.45,9,6210-KBBPI,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
0133-BMFZO,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,Female,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,181.65,Yes,1,94,3529,Competitor offered higher download speeds,181.65,86.25,2,0133-BMFZO,Yes,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No
6128-CZOMY,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,78,4689,Competitor offered higher download speeds,45.65,45.65,1,6128-CZOMY,Yes,Electronic check,DSL,Yes,No,No,No,No,No,No,No,Yes,No
9540-JYROE,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232,Male,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,551.35,Yes,1,75,2899,Competitor offered higher download speeds,551.35,70.1,8,9540-JYROE,Yes,Mailed check,Fiber optic,Yes,No,No,No,No,No,No,No,Yes,No
2260-USTRB,1,United States,California,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,Yes,1,67,2767,Competitor offered more data,115.95,70.2,2,2260-USTRB,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,No,No,Yes,Yes
3656-TKRVZ,1,United States,California,Chula Vista,91910,"32.636792, -117.054989",32.636792,-117.054989,Female,No,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,165.2,Yes,1,65,5787,Competitor offered more data,165.2,55.35,3,3656-TKRVZ,Yes,Electronic check,DSL,Yes,No,Yes,Yes,No,No,No,No,No,No
8623-TMRBY,1,United States,California,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,4146.05,Yes,1,74,6245,Competitor offered more data,4146.05,84.2,51,8623-TMRBY,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes
1501-SGHBW,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,81,Yes,1,81,3843,Competitor made better offer,81,45.85,2,1501-SGHBW,Yes,Mailed check,DSL,Yes,No,No,No,No,No,No,No,No,No
3208-YPIOE,1,United States,California,La Mesa,91942,"32.782501, -117.01611",32.782501,-117.01611,Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,3017.65,Yes,1,96,4696,Competitor made better offer,3017.65,75.25,39,3208-YPIOE,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,No,No
2612-RANWT,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,Yes,1,96,3682,Price too high,1164.3,100.15,12,2612-RANWT,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
6900-PXRMS,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963,Male,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,2710.25,Yes,1,100,3157,Product dissatisfaction,2710.25,105.75,26,6900-PXRMS,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
3346-BRMIS,1,United States,California,Bonsall,92003,"33.290907, -117.202895",33.290907,-117.202895,Female,Yes,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,810.7,Yes,1,92,2167,Service dissatisfaction,810.7,48.35,18,3346-BRMIS,Yes,Electronic check,DSL,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,Yes
2933-FILNV,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,Female,No,Yes,Yes,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.4,36.55,Yes,1,91,2635,Lack of self-service on Website,36.55,24.4,2,2933-FILNV,Yes,Mailed check,DSL,No,No phone service,No,No,No,No,No,No,Yes,No
9986-BONCE,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,Female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,85.5,Yes,1,85,5822,Network reliability,85.5,20.95,4,9986-BONCE,Yes,Bank transfer (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2722-JMONI,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,49.55,Yes,1,76,4989,Limited range of services,49.55,49.55,1,2722-JMONI,Yes,Electronic check,DSL,Yes,No,Yes,No,No,No,No,No,Yes,Yes
4083-EUGRJ,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,178.5,Yes,1,98,3361,Lack of affordable download/upload speed,178.5,20.25,9,4083-EUGRJ,Yes,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
7579-OOPEC,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Female,Yes,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.15,115.1,Yes,1,78,5461,Long distance charges,115.1,50.15,2,7579-OOPEC,Yes,Credit card (automatic),DSL,Yes,No,No,Yes,No,No,No,No,No,Yes
